candidate,baseline,stratum,horizon_seasons,groups,windows,spatial_blocks,mae_gain,mae_ci_low,mae_ci_high,mae_win_fraction,mape_gain,mape_ci_low,mape_ci_high,mape_win_fraction,psnr_gain,psnr_ci_low,psnr_ci_high,psnr_win_fraction,sam_gain,sam_ci_low,sam_ci_high,sam_win_fraction
forest_conditioned_gru,presto_frozen,overall,4,384,48,43,0.0004689829765147,0.0003052249803955,0.0006289038947427,0.640625,0.6721225838328517,0.3938239063634429,0.954684124349854,0.6171875,0.3864103872564757,0.2827224507465429,0.491012878098359,0.671875,0.1059294537056324,0.0418039849634433,0.1682161948188792,0.5442708333333334
forest_conditioned_gru,presto_frozen,broadleaf,4,128,16,15,0.0005631565640214,0.0003017666907301,0.0008232150115751,0.6328125,0.4972888708114624,0.2222511413693428,0.7764334915081659,0.59375,0.4850436117374785,0.3124428670510686,0.6579127275272844,0.65625,0.1581407487392425,0.0660529956469933,0.2523177125304936,0.5390625
forest_conditioned_gru,presto_frozen,conifer,4,128,16,15,0.0002303466879917,-9.47252367041073e-06,0.0004655832387895,0.578125,0.980093095699946,0.4545978515346845,1.5646097242335468,0.640625,0.159833074977951,0.0247967271913725,0.3065626531756609,0.6171875,-0.0111167167623837,-0.1225044976423184,0.0974789927030602,0.4609375
forest_conditioned_gru,presto_frozen,bamboo,4,128,16,16,0.0006069976916478,0.0003588693712117,0.0008553816925996,0.7109375,0.5027107484638691,0.0115729533135891,0.9631586234085256,0.6171875,0.5224452748030189,0.3958628843685154,0.6573308426380887,0.7421875,0.1668764259666204,0.089264515438117,0.2421282472088932,0.6328125
forest_conditioned_gru,validation_selected_gru,overall,1,384,48,43,0.0001111677956095,3.9897473030831926e-05,0.0001819652221287,0.453125,-0.0374245040638502,-0.1629781430890393,0.0642136563222074,0.3854166666666667,0.1373325137314646,0.0860869517782769,0.189566977148107,0.4791666666666667,0.0361622161296911,0.0146795103976199,0.060285885276836,0.4609375
forest_conditioned_gru,validation_selected_gru,broadleaf,1,128,16,15,0.000232454140981,0.0001107538980431,0.0003301988524617,0.75,0.0590411086877187,-0.1459701151152451,0.1980477336049079,0.609375,0.2292408206656433,0.1288288883149059,0.3130369620094778,0.7421875,0.0634830678502718,0.0368633522093296,0.0891551735376317,0.71875
forest_conditioned_gru,validation_selected_gru,conifer,1,128,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forest_conditioned_gru,validation_selected_gru,bamboo,1,128,16,16,0.0001122931753343,-3.182057398589677e-05,0.0002568980496107,0.609375,-0.1496203579008579,-0.4221167847514152,0.0708037476986644,0.546875,0.196787686985667,0.1113808408390153,0.280416671012973,0.6953125,0.0454275095835328,-0.0037928522797301,0.1022029584972187,0.6640625
forest_conditioned_gru,validation_selected_gru,overall,2,384,48,43,9.067397264135612e-05,2.0651524730140428e-05,0.0001600693782546,0.4505208333333333,-0.0636193655258001,-0.1939871592057306,0.0423298934171366,0.3697916666666667,0.1129326749800063,0.0629027442212271,0.1635508868673716,0.4895833333333333,0.0288826301693916,0.0076307698391204,0.0526947121417452,0.4401041666666667
forest_conditioned_gru,validation_selected_gru,broadleaf,2,128,16,15,0.000196671646942,5.735233925709811e-05,0.0003132694706922,0.703125,0.0403373082478841,-0.1745377920071283,0.1920601269602775,0.6015625,0.1961813267148629,0.0913331106545428,0.2838051531869477,0.7578125,0.0579561188817024,0.0311580552905797,0.0832844521850347,0.703125
forest_conditioned_gru,validation_selected_gru,conifer,2,128,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forest_conditioned_gru,validation_selected_gru,bamboo,2,128,16,16,8.517787500750273e-05,-4.2580580975482006e-05,0.0002085511557197,0.6484375,-0.2047247104346752,-0.4818550487980246,0.0102533473633228,0.5078125,0.1482427381556915,0.0738352646729582,0.2236325869286754,0.7109375,0.0288951881229877,-0.0195598231395706,0.086448890576139,0.6171875
forest_conditioned_gru,validation_selected_gru,overall,4,384,48,43,9.65916098171282e-05,3.159642679790079e-05,0.0001627087049073,0.4479166666666667,-0.0280988659969596,-0.127949313403562,0.0549901681237442,0.3932291666666667,0.0993777666497998,0.0547216085277958,0.1467066927444535,0.4557291666666667,0.0242527331723723,0.0057974272342615,0.0455774219490067,0.4375
forest_conditioned_gru,validation_selected_gru,broadleaf,4,128,16,15,0.0002054810659804,8.037554934465637e-05,0.0003181741589893,0.7109375,0.0689502120018005,-0.1235361565152804,0.2001570216814676,0.6484375,0.1793802866420179,0.0867603884266489,0.2679531029060931,0.71875,0.0511152416467666,0.0268417154500881,0.0751012587547302,0.6875
forest_conditioned_gru,validation_selected_gru,conifer,4,128,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forest_conditioned_gru,validation_selected_gru,bamboo,4,128,16,16,8.13816259324085e-05,-4.0117873959388815e-05,0.0002117452329002,0.6328125,-0.147790852934122,-0.3516926945187151,0.0258701091632246,0.53125,0.1164529370611546,0.046994097537728,0.1935547691379839,0.6484375,0.0182365216314792,-0.0228938103187829,0.0694260574877261,0.625
validation_selected_gru,shared_residual_ssm,overall,1,384,48,43,0.0002992897291754,0.0001959209716682,0.0003979048970037,0.71875,0.2448248357273811,0.0972991828828357,0.4024460395754769,0.6171875,0.2758881234676134,0.2080919618171622,0.3429191419607506,0.7552083333333334,0.0469052793328152,0.0106681911751281,0.0822446521978045,0.6041666666666666
validation_selected_gru,shared_residual_ssm,broadleaf,1,128,16,15,0.00043266271241,0.0003013582197794,0.0005591613859481,0.75,0.2016790827115376,0.0779226297140121,0.3206902949015299,0.625,0.3566798053935894,0.2776374334211232,0.4360527380246662,0.8125,0.0868767519791921,0.0307731563597917,0.1367456363638241,0.6640625
validation_selected_gru,shared_residual_ssm,conifer,1,128,16,15,0.0001821369922254,-2.031369682905885e-05,0.0003564770978118,0.671875,0.3424474934736887,0.0154682030777136,0.6985989499588807,0.59375,0.2421985300118298,0.1014604227477566,0.3862728859159935,0.671875,0.0100489482283592,-0.0566854130973418,0.0708452810098727,0.515625
validation_selected_gru,shared_residual_ssm,bamboo,1,128,16,16,0.0003131640587525,0.0001412808597706,0.0004644430072403,0.734375,0.211531464010477,-0.0255239743739366,0.4462226913310587,0.6328125,0.2495529037861251,0.1450947187291089,0.3433347408396666,0.78125,0.0519324354827404,-0.004969201143831,0.1050387997645883,0.6328125
validation_selected_gru,shared_residual_ssm,overall,2,384,48,43,0.0003056789807255,0.000198932848781,0.0004036287140479,0.6953125,0.2679094166256661,0.1200223552972771,0.4256874827278214,0.59375,0.2915647981369555,0.2208406791469879,0.3614784256250874,0.7369791666666666,0.0566096803130105,0.0171648420046928,0.0953349940782023,0.5911458333333334
validation_selected_gru,shared_residual_ssm,broadleaf,2,128,16,15,0.000452430738369,0.0003486081590138,0.0005489943549036,0.7265625,0.2229820311069488,0.1071115324894587,0.3303081387778123,0.59375,0.3663096313442818,0.2778718496795425,0.4610856972412436,0.7890625,0.1182614887754122,0.0712959677353501,0.1608144369473059,0.6484375
validation_selected_gru,shared_residual_ssm,conifer,2,128,16,15,0.0001803326624212,-1.2074208061676473e-05,0.0003399154872749,0.6484375,0.396371461947759,0.0704877771933873,0.7532716125746566,0.5703125,0.2405842946197104,0.1038483202350966,0.3863484117912328,0.65625,0.0055324067672093,-0.0695932591458161,0.0774764208992322,0.515625
validation_selected_gru,shared_residual_ssm,bamboo,2,128,16,16,0.0003037666901946,0.0001127769439335,0.0004800852781954,0.7109375,0.1722449399530887,-0.0733502257615327,0.4156013932079077,0.6171875,0.2861236548725646,0.1769265609383528,0.3850113270335628,0.765625,0.053544683381915,-0.0064674869878217,0.1115451372228562,0.609375
validation_selected_gru,shared_residual_ssm,overall,4,384,48,43,0.0002046919178737,9.015126287162868e-05,0.0003114006809482,0.5989583333333334,0.3295539645261542,0.1541124977864498,0.5097332155981723,0.5416666666666666,0.1897471855602394,0.1203543480786342,0.2613070970438162,0.625,0.0285536901548851,-0.0270781212637937,0.0828046107361482,0.5052083333333334
validation_selected_gru,shared_residual_ssm,broadleaf,4,128,16,15,0.0002629306264376,0.0001080091690043,0.0004120137439652,0.5703125,0.1921664555867513,0.0277364944418271,0.352246605157852,0.53125,0.2381448840807195,0.1363312256377444,0.3454186341617173,0.625,0.077225970228513,0.00770024801294,0.1448123721281687,0.53125
validation_selected_gru,shared_residual_ssm,conifer,4,128,16,15,5.913229542784393e-05,-0.0001517223809302,0.0002406863701859,0.5546875,0.4284341176350911,0.0729520501693089,0.8172397334376968,0.546875,0.0844445345418734,-0.0451548564093409,0.2345207088989014,0.5390625,-0.0758558372656504,-0.1768660879135132,0.025326174199581,0.40625
validation_selected_gru,shared_residual_ssm,bamboo,4,128,16,16,0.0002720725242397,9.137429997281288e-05,0.0004482821257624,0.671875,0.3028859309852123,-0.0066471147350966,0.6152356305159623,0.546875,0.2469951737837831,0.1635077524466301,0.3298986711920891,0.7109375,0.080493033863604,0.0065621848683804,0.1576218587812036,0.578125
validation_selected_gru,presto_frozen,overall,1,384,48,43,0.0005756444568464,0.0004425067506861,0.0007070025536746,0.734375,0.7709084811598755,0.5428518259074798,1.0272993629408436,0.6614583333333334,0.4387375123987068,0.3471544310776004,0.5285833736845431,0.7734375,0.136714426584022,0.0894946486927395,0.1841539130567811,0.6640625
validation_selected_gru,presto_frozen,broadleaf,1,128,16,15,0.0006998781386452,0.0005382483871653,0.000868674198961,0.75,0.5965596596399944,0.4406985401113828,0.7549604719877242,0.6328125,0.5181610398212373,0.4222027763813225,0.6156101926014272,0.8203125,0.1538073013226191,0.0752447720865408,0.2267949824531872,0.6875
validation_selected_gru,presto_frozen,conifer,1,128,16,15,0.0004109665460418,0.0001686523281872,0.0006585553959788,0.6484375,1.0157485445340475,0.4664506124456724,1.6287992489337912,0.65625,0.3564076289477021,0.1606299371329696,0.5535073685743421,0.6875,0.1183901553352673,0.0245413290336728,0.2084874614203969,0.6015625
validation_selected_gru,presto_frozen,bamboo,1,128,16,16,0.0006718540644214,0.0004392538163301,0.0008800611745755,0.8046875,0.7434908673167229,0.3877634349279105,1.1052875496447083,0.6953125,0.4803462143188953,0.3357999044164764,0.614899245683215,0.8125,0.1498092403635382,0.0852800761116668,0.2162707925075663,0.703125
validation_selected_gru,presto_frozen,overall,2,384,48,43,0.0005792477773908,0.0004402332819577,0.0007132949404178,0.7161458333333334,0.7509930182334988,0.5180238807963771,1.0082331846273225,0.6432291666666666,0.4540929431628607,0.3626235354733344,0.5466408267436207,0.7916666666666666,0.1392675269135209,0.0895870880678642,0.1879646977626307,0.6197916666666666
validation_selected_gru,presto_frozen,broadleaf,2,128,16,15,0.000675064389361,0.0004945508293167,0.0008490280722132,0.703125,0.5490357577800751,0.3961942471563816,0.7084847116967038,0.6328125,0.5119339902732329,0.3765675151725858,0.6485538441855802,0.8125,0.1770490353306134,0.1054179271434744,0.2472620360801616,0.6328125
validation_selected_gru,presto_frozen,conifer,2,128,16,15,0.0004296738450648,0.0002142889700674,0.0006441590061634,0.6796875,1.0317119002342223,0.5041725564996402,1.6107850408554072,0.625,0.3691689442149567,0.1976649869206314,0.5435563401371547,0.75,0.10594189564387,0.0104217258840799,0.1982151461889345,0.5703125
validation_selected_gru,presto_frozen,bamboo,2,128,16,16,0.0006810285522078,0.0004200314586341,0.000918720951995,0.765625,0.6963413655757904,0.317363846860826,1.0675463039427993,0.671875,0.5165375777174076,0.3748700477822415,0.6475833556064995,0.8125,0.1484887693077325,0.0817231363151222,0.2165421760408207,0.65625
validation_selected_gru,presto_frozen,overall,4,384,48,43,0.0003723913666976,0.0002300669479577,0.0005104037193272,0.6354166666666666,0.7002214498298113,0.4565022436858609,0.9667295613261156,0.6041666666666666,0.2870326206066759,0.2047708001732211,0.3684610754008346,0.671875,0.08167672053326,0.0201379847041396,0.1422793860655538,0.53125
validation_selected_gru,presto_frozen,broadleaf,4,128,16,15,0.000357675498041,0.0001353855412647,0.0005732645180736,0.609375,0.4283386588096619,0.2248378114898999,0.6527170544862745,0.5625,0.3056633250954605,0.1785641921299376,0.4304225357102579,0.625,0.1070255070924759,0.0174747314800818,0.1972254917025564,0.515625
validation_selected_gru,presto_frozen,conifer,4,128,16,15,0.0002303466879917,-1.762325763896418e-05,0.0004631754801084,0.578125,0.980093095699946,0.4411833630005518,1.559158836255469,0.640625,0.159833074977951,0.023170101636416,0.3059999506943763,0.6171875,-0.0111167167623837,-0.1250336488212148,0.0968273678546148,0.4609375
validation_selected_gru,presto_frozen,bamboo,4,128,16,16,0.0005256160657154,0.0002986349132697,0.0007480559957912,0.71875,0.6505016013979912,0.249374108761549,1.0707118108868598,0.609375,0.4059923377418643,0.3022513901592045,0.506242270536206,0.7734375,0.1486399043351411,0.0689663023455068,0.2337792475474997,0.6171875
gru_h8,gru_h16,overall,1,384,48,43,0.000578566798859,0.0004573615241307,0.0006971103362407,0.7317708333333334,0.7075529708418735,0.4886822571934655,0.944685023191363,0.671875,0.4627569266470219,0.3743101655972499,0.5494857379351497,0.7994791666666666,0.1440031211390051,0.0986684334572664,0.1876075233614375,0.6614583333333334
gru_h8,gru_h16,broadleaf,1,128,16,15,0.0006905177336496,0.0005608461480005,0.000818951568605,0.765625,0.5428107738494873,0.4175001110633214,0.6596091150244077,0.6328125,0.5236703146270798,0.4318978421801322,0.617141294932265,0.8515625,0.1530267298221588,0.0726973055054744,0.2240877464910348,0.6484375
gru_h8,gru_h16,conifer,1,128,16,15,0.0004359217709861,0.0002093800860651,0.0006606725529612,0.65625,0.9705253859361012,0.4673253937065601,1.5411710254847997,0.6875,0.4061727022056304,0.2152419460731116,0.5990198657546868,0.703125,0.1442879329125086,0.0544405663013458,0.2252815954387187,0.6171875
gru_h8,gru_h16,bamboo,1,128,16,16,0.0006487132377515,0.0004448792928997,0.0008400100463404,0.7734375,0.6294869035482407,0.2796519896946847,0.9802797405049202,0.6953125,0.4854723959359063,0.3561787306199258,0.6113043034028345,0.84375,0.1421252870932221,0.0880264349747449,0.2001764463027938,0.71875
gru_h8,gru_h16,overall,2,384,48,43,0.0005946464401393,0.0004696997746366,0.0007149299973101,0.75,0.7086288818093234,0.4956949574309726,0.9364756543102652,0.6536458333333334,0.4797782777367627,0.3899284748699292,0.5709786609861291,0.7994791666666666,0.1522338700502417,0.1064007224385128,0.1969165704104789,0.6484375
gru_h8,gru_h16,broadleaf,2,128,16,15,0.0007069790076153,0.0005709239875432,0.0008364360460351,0.765625,0.5419898788134258,0.4259570140639941,0.6602498376369473,0.6484375,0.5286716857842911,0.3981244572438839,0.6683019681156355,0.8203125,0.1863204484184583,0.1170715293909112,0.2501569753140211,0.625
gru_h8,gru_h16,conifer,2,128,16,15,0.0004440195654751,0.000246638500151,0.0006452655579778,0.703125,0.9815288007259368,0.518759691218535,1.5045309827228386,0.6640625,0.4109139208524101,0.244043844035758,0.5937293925350292,0.75,0.128798571228981,0.0376834985862175,0.2157797670861083,0.640625
gru_h8,gru_h16,bamboo,2,128,16,16,0.0006688050634693,0.0004272943593605,0.00088392403959,0.78125,0.60419936850667,0.251007823459804,0.9490775954909616,0.6484375,0.5276292886394223,0.3944192917044169,0.6498833027304354,0.828125,0.1515698004513979,0.0934052895521745,0.2114798065740614,0.6796875
gru_h8,gru_h16,overall,4,384,48,43,0.000422439466198,0.0002854046463759,0.0005556542586588,0.6770833333333334,0.6884403561436853,0.4613098296661709,0.9352507107306358,0.59375,0.331357895393935,0.2453993541002098,0.4192750967151897,0.6848958333333334,0.0998578556748323,0.0385843032581168,0.1591701415865573,0.5598958333333334
gru_h8,gru_h16,broadleaf,4,128,16,15,0.0004324768611695,0.0002162107717109,0.0006475161267735,0.6484375,0.4449214418729146,0.2453830220301946,0.66631127089262,0.5546875,0.3531301980141269,0.211763703860431,0.4985263807951822,0.6328125,0.1176965961853663,0.0211848530173301,0.2122672833750645,0.5234375
gru_h8,gru_h16,conifer,4,128,16,15,0.0002683722743919,3.668705704815996e-05,0.0004983058023693,0.6484375,0.9579018930594126,0.4770963568985462,1.492366620401541,0.6328125,0.2114089698789931,0.0671013686389574,0.3766534937357509,0.6484375,0.0242026661833127,-0.0871878916521867,0.132441467543443,0.5078125
gru_h8,gru_h16,bamboo,4,128,16,16,0.0005609403451671,0.0003515492027872,0.0007610619538354,0.734375,0.6015769056975842,0.2150901464745402,0.9964463711716232,0.59375,0.4400613363718737,0.33247826125322,0.5477791409897229,0.7734375,0.154653089120984,0.080116515723057,0.2313711335416882,0.6484375
transformer_h8,transformer_h16,overall,1,384,48,43,0.0003391308628759,0.0002366399179113,0.0004390546507005,0.6744791666666666,0.4316974102064621,0.2677364846821441,0.60799302408515,0.5859375,0.2368198922459307,0.1686860114912158,0.3020234654048987,0.7213541666666666,0.0411209254417308,-0.0011224766586755,0.0821478404234661,0.5755208333333334
transformer_h8,transformer_h16,broadleaf,1,128,16,15,0.0004908864386379,0.0003577799996128,0.000633332816457,0.7421875,0.4173450609048207,0.30230469952027,0.5395495931307472,0.609375,0.3497451349238712,0.2794607382679732,0.4191939242752814,0.8046875,0.0812895407279332,0.0040262624373038,0.1515532899399597,0.6640625
transformer_h8,transformer_h16,conifer,1,128,16,15,0.0001966728557211,2.854636792714397e-05,0.0003758069198617,0.5546875,0.4239683349927266,0.0370454764366149,0.8644456720352172,0.4921875,0.1397846477740005,0.00277703302286,0.2805738247639828,0.6015625,-0.017064219713211,-0.0907292090853055,0.053409596607089,0.40625
transformer_h8,transformer_h16,bamboo,1,128,16,16,0.000364339310181,0.0001879061532235,0.0005156616382009,0.7265625,0.4668342433869838,0.2277152821421623,0.6952013801783321,0.65625,0.2473962044368802,0.1486138361371496,0.3378060474562782,0.7578125,0.0643506124615669,0.0163473705993965,0.1096247101435437,0.65625
transformer_h8,transformer_h16,overall,2,384,48,43,0.0003511757680572,0.0002346908179724,0.0004640508189981,0.671875,0.4391385614871979,0.2710930186821971,0.6113060169788294,0.6015625,0.2464985451233433,0.1748387179153174,0.318026485763602,0.7291666666666666,0.0448961680711701,-0.0005286621146423,0.0903770365947207,0.5390625
transformer_h8,transformer_h16,broadleaf,2,128,16,15,0.0004751331735557,0.0003107615745587,0.000643322970136,0.71875,0.4286754508813222,0.2857189943889777,0.5757928690314291,0.6640625,0.3291906384681724,0.2215959184800148,0.4367207986990839,0.765625,0.1001951426267623,0.0224432125439246,0.1772126206755634,0.59375
transformer_h8,transformer_h16,conifer,2,128,16,15,0.0001988148297338,4.5379281703693176e-05,0.000358160976951,0.578125,0.3433568795522054,-0.0102400586009025,0.7267729509870205,0.484375,0.1522254189361059,0.022015272508046,0.2877425003996233,0.65625,-0.0320777436097462,-0.1049278347939252,0.0374799956629673,0.3828125
transformer_h8,transformer_h16,bamboo,2,128,16,16,0.0004158248120802,0.0001876301406809,0.0006101116589888,0.71875,0.5636091902852058,0.293671331834048,0.8234236280433833,0.65625,0.2870288984736573,0.1720890456609485,0.3879922883160885,0.765625,0.0785838589072227,0.0182622243650257,0.1346199438907206,0.640625
transformer_h8,transformer_h16,overall,4,384,48,43,0.0002331580644538,0.0001159609320809,0.0003479769840554,0.6067708333333334,0.4564484898434129,0.2784361316714176,0.6437606458747108,0.546875,0.1450816894942212,0.0666897989213335,0.2205241556541786,0.6354166666666666,0.0224393218062644,-0.0329723124587258,0.0757497198273275,0.4947916666666667
transformer_h8,transformer_h16,broadleaf,4,128,16,15,0.0002147155775067,2.510802189741905e-05,0.000409548668443,0.59375,0.3219429115454356,0.1272602522373199,0.528302777359883,0.5390625,0.1565626038826365,0.0337992822273557,0.2679488052698883,0.6171875,0.0267831673224767,-0.0680631033331155,0.1178099713226157,0.484375
transformer_h8,transformer_h16,conifer,4,128,16,15,0.0001105497435977,-5.517673717501263e-05,0.0002792368917531,0.5390625,0.4095355371634165,0.0688922912379105,0.7964679102102912,0.4921875,0.0358796395424293,-0.1127008269466729,0.1816003210295626,0.5625,-0.0574849784374237,-0.1513081086675325,0.0293580355991918,0.375
transformer_h8,transformer_h16,bamboo,4,128,16,16,0.0003777808160521,0.0001852537619924,0.0005458253836877,0.6875,0.6147348694503307,0.3218102996237576,0.9093911710195244,0.609375,0.251920671836588,0.1657207342554362,0.3327105114185043,0.7265625,0.101140784099698,0.0386704790405929,0.1619126403238624,0.625
